description,name,unit_name,fdc_id,amount,measure_unit_id,portion_name,portion_amount,gram_weight
"Cheese, swiss",Thiamin,MG,326135,0.011,1050,slice,1,21.9
"Cheese, swiss",Sodium,MG,746767,185,1050,slice,1,21.9
"Cheese, swiss",Sodium,MG,326135,185,1050,slice,1,10.9
"Cheese, swiss",Sodium,MG,326135,185,1050,slice,1,21.9
"Cheese, swiss",Selenium,UG,746767,30.1,1050,slice,1,10.9
"Cheese, swiss",Selenium,UG,746767,30.1,1050,slice,1,21.9
"Cheese, swiss",Vitamin B 12,UG,746767,3.02,1050,slice,1,10.9
"Cheese, swiss",Total fat,G,746767,27.6,1050,slice,1,21.9
"Cheese, swiss",Vitamin B 6,MG,326135,0.07,1050,slice,1,21.9
"Cheese, swiss",Vitamin K (Menaquinone-4),UG,746767,6.3,1050,slice,1,10.9
"Cheese, swiss",Vitamin B 6,MG,746767,0.07,1050,slice,1,21.9
"Cheese, swiss",Selenium,UG,326135,30.1,1050,slice,1,10.9
"Cheese, swiss",Zinc,MG,746767,4.37,1050,slice,1,10.9
"Cheese, swiss",Zinc,MG,746767,4.37,1050,slice,1,21.9
"Cheese, swiss",Zinc,MG,326135,4.37,1050,slice,1,10.9
"Cheese, swiss",Zinc,MG,326135,4.37,1050,slice,1,21.9
"Cheese, swiss",Vitamin K (phylloquinone),UG,746767,1.4,1050,slice,1,10.9
"Cheese, swiss",Vitamin K (phylloquinone),UG,746767,1.4,1050,slice,1,21.9
"Cheese, swiss",Vitamin K (phylloquinone),UG,326135,1.4,1050,slice,1,10.9
"Cheese, swiss",Vitamin K (phylloquinone),UG,326135,1.4,1050,slice,1,21.9
"Cheese, swiss",Vitamin K (Menaquinone-4),UG,746767,6.3,1050,slice,1,21.9
"Cheese, swiss",Vitamin K (Menaquinone-4),UG,326135,6.3,1050,slice,1,10.9
"Cheese, swiss",Vitamin K (Menaquinone-4),UG,326135,6.3,1050,slice,1,21.9
"Cheese, swiss",Vitamin K (Dihydrophylloquinone),UG,746767,0,1050,slice,1,10.9
"Cheese, swiss",Vitamin K (Dihydrophylloquinone),UG,746767,0,1050,slice,1,21.9
"Cheese, swiss",Vitamin K (Dihydrophylloquinone),UG,326135,0,1050,slice,1,10.9
"Cheese, swiss",Vitamin K (Dihydrophylloquinone),UG,326135,0,1050,slice,1,21.9
"Cheese, swiss",Vitamin E ,MG,746767,0.6,1050,slice,1,10.9
"Cheese, swiss",Vitamin E ,MG,746767,0.6,1050,slice,1,21.9
"Cheese, swiss",Vitamin E ,MG,326135,0.6,1050,slice,1,10.9
"Cheese, swiss",Vitamin E ,MG,326135,0.6,1050,slice,1,21.9
"Cheese, swiss",Vitamin D (D2 + D3),UG,746767,0,1050,slice,1,10.9
"Cheese, swiss",Vitamin D (D2 + D3),UG,746767,0,1050,slice,1,21.9
"Cheese, swiss",Vitamin D (D2 + D3),UG,326135,0,1050,slice,1,10.9
"Cheese, swiss",Vitamin D (D2 + D3),UG,326135,0,1050,slice,1,21.9
"Cheese, swiss",Vitamin B 6,MG,746767,0.07,1050,slice,1,10.9
"Cheese, swiss",Vitamin B 6,MG,326135,0.07,1050,slice,1,10.9
"Cheese, swiss",Selenium,UG,326135,30.1,1050,slice,1,21.9
"Cheese, swiss",Iron,MG,326135,0.13,1050,slice,1,21.9
"Cheese, swiss",Riboflavin,MG,746767,0.303,1050,slice,1,21.9
"Cheese, swiss",Iron,MG,746767,0.13,1050,slice,1,10.9
"Cheese, swiss",Iron,MG,746767,0.13,1050,slice,1,21.9
"Cheese, swiss",Iron,MG,326135,0.13,1050,slice,1,10.9
"Cheese, swiss",Riboflavin,MG,746767,0.303,1050,slice,1,10.9
"Cheese, swiss",Folate,UG,746767,9,1050,slice,1,10.9
"Cheese, swiss",Folate,UG,746767,9,1050,slice,1,21.9
"Cheese, swiss",Folate,UG,326135,9,1050,slice,1,10.9
"Cheese, swiss",Folate,UG,326135,9,1050,slice,1,21.9
"Cheese, swiss",Energy,KCAL,746767,393,1050,slice,1,10.9
"Cheese, swiss",Energy,KCAL,746767,393,1050,slice,1,21.9
"Cheese, swiss",Energy,KCAL,326135,393,1050,slice,1,10.9
"Cheese, swiss",Magnesium,MG,326135,33.4,1050,slice,1,10.9
"Cheese, swiss",Energy,KCAL,326135,393,1050,slice,1,21.9
"Cheese, swiss",Copper,MG,746767,0.047,1050,slice,1,21.9
"Cheese, swiss",Copper,MG,326135,0.047,1050,slice,1,10.9
"Cheese, swiss",Copper,MG,326135,0.047,1050,slice,1,21.9
"Cheese, swiss",Choline,MG,746767,13.8,1050,slice,1,10.9
"Cheese, swiss",Choline,MG,746767,13.8,1050,slice,1,21.9
"Cheese, swiss",Choline,MG,326135,13.8,1050,slice,1,10.9
"Cheese, swiss",Choline,MG,326135,13.8,1050,slice,1,21.9
"Cheese, swiss",Calcium,MG,746767,890,1050,slice,1,10.9
"Cheese, swiss",Calcium,MG,746767,890,1050,slice,1,21.9
"Cheese, swiss",Calcium,MG,326135,890,1050,slice,1,10.9
"Cheese, swiss",Calcium,MG,326135,890,1050,slice,1,21.9
"Cheese, swiss",Copper,MG,746767,0.047,1050,slice,1,10.9
"Cheese, swiss",Magnesium,MG,746767,33.4,1050,slice,1,21.9
"Cheese, swiss",Magnesium,MG,326135,33.4,1050,slice,1,21.9
"Cheese, swiss",Manganese,MG,326135,0.027,1050,slice,1,21.9
"Cheese, swiss",Riboflavin,MG,326135,0.303,1050,slice,1,10.9
"Cheese, swiss",Riboflavin,MG,326135,0.303,1050,slice,1,21.9
"Cheese, swiss",Protein,G,746767,27,1050,slice,1,10.9
"Cheese, swiss",Protein,G,746767,27,1050,slice,1,21.9
"Cheese, swiss",Protein,G,326135,27,1050,slice,1,10.9
"Cheese, swiss",Protein,G,326135,27,1050,slice,1,21.9
"Cheese, swiss",Potassium,MG,746767,71,1050,slice,1,10.9
"Cheese, swiss",Potassium,MG,746767,71,1050,slice,1,21.9
"Cheese, swiss",Potassium,MG,326135,71,1050,slice,1,10.9
"Cheese, swiss",Potassium,MG,326135,71,1050,slice,1,21.9
"Cheese, swiss",Magnesium,MG,746767,33.4,1050,slice,1,10.9
"Cheese, swiss",Phosphorus,MG,746767,574,1050,slice,1,21.9
"Cheese, swiss",Phosphorus,MG,326135,574,1050,slice,1,10.9
"Cheese, swiss",Phosphorus,MG,746767,574,1050,slice,1,10.9
"Cheese, swiss",Pantothenic acid,MG,746767,0.352,1050,slice,1,10.9
"Cheese, swiss",Manganese,MG,326135,0.027,1050,slice,1,10.9
"Cheese, swiss",Phosphorus,MG,326135,574,1050,slice,1,21.9
"Cheese, swiss",Manganese,MG,746767,0.027,1050,slice,1,10.9
"Cheese, swiss",Niacin,MG,326135,0.06,1050,slice,1,21.9
"Cheese, swiss",Niacin,MG,326135,0.06,1050,slice,1,10.9
"Cheese, swiss",Manganese,MG,746767,0.027,1050,slice,1,21.9
"Cheese, swiss",Niacin,MG,746767,0.06,1050,slice,1,10.9
"Cheese, swiss",Pantothenic acid,MG,326135,0.352,1050,slice,1,21.9
"Cheese, swiss",Pantothenic acid,MG,326135,0.352,1050,slice,1,10.9
"Cheese, swiss",Pantothenic acid,MG,746767,0.352,1050,slice,1,21.9
"Cheese, swiss",Niacin,MG,746767,0.06,1050,slice,1,21.9
"Cherries, sweet, dark red, raw",Protein,G,2346399,1.039375,,,,
"Cherries, sweet, dark red, raw",Zinc,MG,2346399,0.06446,,,,
"Cherries, sweet, dark red, raw",Vitamin C,MG,2346399,10.39,,,,
"Cherries, sweet, dark red, raw",Vitamin B 6,MG,2346399,0.04888,,,,
"Cherries, sweet, dark red, raw",Total lipid (fat),G,2346399,0.1925,,,,
"Cherries, sweet, dark red, raw",Sodium,MG,2346399,0,,,,
"Cherries, sweet, dark red, raw",Potassium,MG,2346399,229.6,,,,
"Cherries, sweet, dark red, raw",Copper,MG,2346399,0.06925,,,,
"Cherries, sweet, dark red, raw",Molybdenum,UG,2346399,0.97,,,,
"Cherries, sweet, dark red, raw",Manganese,MG,2346399,0.07336,,,,
"Cherries, sweet, dark red, raw",Magnesium,MG,2346399,12.11,,,,
"Cherries, sweet, dark red, raw",Iron,MG,2346399,0.1054,,,,
"Cherries, sweet, dark red, raw",Calcium,MG,2346399,12.26,,,,
"Cherries, sweet, dark red, raw",Phosphorus,MG,2346399,23.25,,,,
"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",Zinc,MG,331960,0.96,1043,piece,1,174
"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",Vitamin E ,MG,331960,0.33,1043,piece,1,174
"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",Vitamin B 12,UG,331960,0.2,1043,piece,1,174
"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",Total lipid (fat),G,331960,3.24,1043,piece,1,174
"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",Total fat,G,331960,3.05,1043,piece,1,174
"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",Thiamin,MG,331960,0.098,1043,piece,1,174
"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",Sodium,MG,331960,47,1043,piece,1,174
"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",Selenium,UG,331960,31.9,1043,piece,1,174
"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",Riboflavin,MG,331960,0.187,1043,piece,1,174
"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",Protein,G,331960,32.1,1043,piece,1,174
"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",Vitamin B 6,MG,331960,0.921,1043,piece,1,174
"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",Phosphorus,MG,331960,241,1043,piece,1,174
"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",Pantothenic acid,MG,331960,1.58,1043,piece,1,174
"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",Niacin,MG,331960,9.45,1043,piece,1,174
"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",Manganese,MG,331960,0.012,1043,piece,1,174
"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",Magnesium,MG,331960,32,1043,piece,1,174
"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",Iron,MG,331960,0.49,1043,piece,1,174
"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",Energy,KCAL,331960,166,1043,piece,1,174
"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",Copper,MG,331960,0.044,1043,piece,1,174
"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",Calcium,MG,331960,6,1043,piece,1,174
"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",Potassium,MG,331960,343,1043,piece,1,174
"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Total lipid (fat),G,331897,5.95,1026,drumstick,1,94.7
"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Total fat,G,331897,5.23,1026,drumstick,1,104
"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Total fat,G,331897,5.23,1026,drumstick,1,94.7
"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Selenium,UG,331897,27.9,1026,drumstick,1,104
"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Thiamin,MG,331897,0.088,1026,drumstick,1,94.7
"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Sodium,MG,331897,117,1026,drumstick,1,104
"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Sodium,MG,331897,117,1026,drumstick,1,94.7
"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Total lipid (fat),G,331897,5.95,1026,drumstick,1,104
"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Thiamin,MG,331897,0.088,1026,drumstick,1,104
"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Vitamin A,UG,331897,7,1026,drumstick,1,94.7
"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Vitamin B 6,MG,331897,0.372,1026,drumstick,1,104
"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Vitamin B 12,UG,331897,0.41,1026,drumstick,1,94.7
"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Vitamin B 12,UG,331897,0.41,1026,drumstick,1,104
"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Vitamin B 6,MG,331897,0.372,1026,drumstick,1,94.7
"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Vitamin D (D2 + D3),UG,331897,0.1,1026,drumstick,1,94.7
"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Vitamin D (D2 + D3),UG,331897,0.1,1026,drumstick,1,104
"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Vitamin E ,MG,331897,0.17,1026,drumstick,1,94.7
"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Vitamin E ,MG,331897,0.17,1026,drumstick,1,104
"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Zinc,MG,331897,2.54,1026,drumstick,1,94.7
"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Zinc,MG,331897,2.54,1026,drumstick,1,104
"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Selenium,UG,331897,27.9,1026,drumstick,1,94.7
"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Vitamin A,UG,331897,7,1026,drumstick,1,104
"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Riboflavin,MG,331897,0.18,1026,drumstick,1,104
"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Phosphorus,MG,331897,184,1026,drumstick,1,94.7
"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Protein,G,331897,23.9,1026,drumstick,1,104
"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Calcium,MG,331897,12,1026,drumstick,1,94.7
"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Calcium,MG,331897,12,1026,drumstick,1,104
"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Copper,MG,331897,0.063,1026,drumstick,1,94.7
"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Copper,MG,331897,0.063,1026,drumstick,1,104
"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Energy,KCAL,331897,156,1026,drumstick,1,94.7
"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Energy,KCAL,331897,156,1026,drumstick,1,104
"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Iron,MG,331897,0.94,1026,drumstick,1,94.7
"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Iron,MG,331897,0.94,1026,drumstick,1,104
"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Magnesium,MG,331897,22.4,1026,drumstick,1,104
"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Manganese,MG,331897,0.018,1026,drumstick,1,94.7
"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Magnesium,MG,331897,22.4,1026,drumstick,1,94.7
"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Niacin,MG,331897,5.05,1026,drumstick,1,94.7
"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Niacin,MG,331897,5.05,1026,drumstick,1,104
"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Pantothenic acid,MG,331897,1.1,1026,drumstick,1,94.7
"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Pantothenic acid,MG,331897,1.1,1026,drumstick,1,104
"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Riboflavin,MG,331897,0.18,1026,drumstick,1,94.7
"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Phosphorus,MG,331897,184,1026,drumstick,1,104
"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Potassium,MG,331897,239,1026,drumstick,1,94.7
"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Potassium,MG,331897,239,1026,drumstick,1,104
"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Protein,G,331897,23.9,1026,drumstick,1,94.7
"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Manganese,MG,331897,0.018,1026,drumstick,1,104
"Chicken, ground, with additives, raw",Protein,G,2514746,17.9125,,,,
"Chicken, ground, with additives, raw",Zinc,MG,2514746,1.177,,,,
"Chicken, ground, with additives, raw",Total lipid (fat),G,2514746,7.161,,,,
"Chicken, ground, with additives, raw",Sodium,MG,2514746,62.95,,,,
"Chicken, ground, with additives, raw",Potassium,MG,2514746,301.7,,,,
"Chicken, ground, with additives, raw",Calcium,MG,2514746,5.819,,,,
"Chicken, ground, with additives, raw",Manganese,MG,2514746,0.005025,,,,
"Chicken, ground, with additives, raw",Magnesium,MG,2514746,20.51,,,,
"Chicken, ground, with additives, raw",Iron,MG,2514746,0.5926,,,,
"Chicken, ground, with additives, raw",Copper,MG,2514746,0.03619,,,,
"Chicken, ground, with additives, raw",Phosphorus,MG,2514746,165.5,,,,
"Cookies, oatmeal, soft, with raisins",Selenium,UG,333008,6,1022,cookie,1,27
"Cookies, oatmeal, soft, with raisins",Sodium,MG,333008,314,1022,cookie,1,27
"Cookies, oatmeal, soft, with raisins",Zinc,MG,333008,0.62,1022,cookie,1,27
"Cookies, oatmeal, soft, with raisins",Total fat,G,333008,13.7,1022,cookie,1,27
"Cookies, oatmeal, soft, with raisins",Total lipid (fat),G,333008,14.3,1022,cookie,1,27
"Cookies, oatmeal, soft, with raisins",Vitamin E ,MG,333008,2.69,1022,cookie,1,27
"Cookies, oatmeal, soft, with raisins",Vitamin K (Dihydrophylloquinone),UG,333008,0,1022,cookie,1,27
"Cookies, oatmeal, soft, with raisins",Vitamin K (Menaquinone-4),UG,333008,0,1022,cookie,1,27
"Cookies, oatmeal, soft, with raisins",Vitamin K (phylloquinone),UG,333008,17.1,1022,cookie,1,27
"Cookies, oatmeal, soft, with raisins",Riboflavin,MG,333008,0.218,1022,cookie,1,27
"Cookies, oatmeal, soft, with raisins",Vitamin B 6,MG,333008,0.07,1022,cookie,1,27
"Cookies, oatmeal, soft, with raisins",Protein,G,333008,5.79,1022,cookie,1,27
"Cookies, oatmeal, soft, with raisins",Thiamin,MG,333008,0.295,1022,cookie,1,27
"Cookies, oatmeal, soft, with raisins",Phosphorus,MG,333008,111,1022,cookie,1,27
"Cookies, oatmeal, soft, with raisins",Potassium,MG,333008,245,1022,cookie,1,27
"Cookies, oatmeal, soft, with raisins",Calcium,MG,333008,29,1022,cookie,1,27
"Cookies, oatmeal, soft, with raisins",Energy,KCAL,333008,430,1022,cookie,1,27
"Cookies, oatmeal, soft, with raisins",Fiber,G,333008,3.3,1022,cookie,1,27
"Cookies, oatmeal, soft, with raisins",Folate,UG,333008,34,1022,cookie,1,27
"Cookies, oatmeal, soft, with raisins",Copper,MG,333008,0.141,1022,cookie,1,27
"Cookies, oatmeal, soft, with raisins",Magnesium,MG,333008,32.4,1022,cookie,1,27
"Cookies, oatmeal, soft, with raisins",Manganese,MG,333008,0.755,1022,cookie,1,27
"Cookies, oatmeal, soft, with raisins",Niacin,MG,333008,2.11,1022,cookie,1,27
"Cookies, oatmeal, soft, with raisins",Pantothenic acid,MG,333008,0.4,1022,cookie,1,27
"Cookies, oatmeal, soft, with raisins",Iron,MG,333008,2.28,1022,cookie,1,27
"Cottage cheese, full fat, large or small curd",Potassium,MG,2346384,123.6,,,,
"Cottage cheese, full fat, large or small curd",Zinc,MG,2346384,0.4538,,,,
"Cottage cheese, full fat, large or small curd",Vitamin B 6,MG,2346384,0.0466,,,,
"Cottage cheese, full fat, large or small curd",Total lipid (fat),G,2346384,4.225,,,,
"Cottage cheese, full fat, large or small curd",Thiamin,MG,2346384,0.0522,,,,
"Cottage cheese, full fat, large or small curd",Sodium,MG,2346384,349.8,,,,
"Cottage cheese, full fat, large or small curd",Protein,G,2346384,11.62436,,,,
"Cottage cheese, full fat, large or small curd",Phosphorus,MG,2346384,154,,,,
"Cottage cheese, full fat, large or small curd",Vitamin B 12,UG,2346384,0.6617,,,,
"Cottage cheese, full fat, large or small curd",Manganese,MG,2346384,0,,,,
"Cottage cheese, full fat, large or small curd",Magnesium,MG,2346384,9.189,,,,
"Cottage cheese, full fat, large or small curd",Iron,MG,2346384,0,,,,
"Cottage cheese, full fat, large or small curd",Iodine,UG,2346384,45.69,,,,
"Cottage cheese, full fat, large or small curd",Copper,MG,2346384,0,,,,
"Cottage cheese, full fat, large or small curd",Calcium,MG,2346384,88.27,,,,
"Cottage cheese, full fat, large or small curd",Biotin,UG,2346384,2.28,,,,
"Cottage cheese, full fat, large or small curd",Niacin,MG,2346384,0.138,,,,
"Cranberry juice, not fortified, from concentrate, shelf stable",Zinc,MG,2003594,0.0412,,,,
"Cranberry juice, not fortified, from concentrate, shelf stable",Vitamin C,MG,2003594,0,,,,
"Cranberry juice, not fortified, from concentrate, shelf stable",Vitamin B 6,MG,2003594,0.00925,,,,
"Cranberry juice, not fortified, from concentrate, shelf stable",Total lipid (fat),G,2003594,0.3375,,,,
"Cranberry juice, not fortified, from concentrate, shelf stable",Thiamin,MG,2003594,0.0175,,,,
"Cranberry juice, not fortified, from concentrate, shelf stable",Sodium,MG,2003594,6.341,,,,
"Cranberry juice, not fortified, from concentrate, shelf stable",Protein,G,2003594,0,,,,
"Cranberry juice, not fortified, from concentrate, shelf stable",Potassium,MG,2003594,70.58,,,,
"Cranberry juice, not fortified, from concentrate, shelf stable",Phosphorus,MG,2003594,3.299,,,,
"Cranberry juice, not fortified, from concentrate, shelf stable",Manganese,MG,2003594,0.2111,,,,
"Cranberry juice, not fortified, from concentrate, shelf stable",Magnesium,MG,2003594,4.381,,,,
"Cranberry juice, not fortified, from concentrate, shelf stable",Iron,MG,2003594,0.1257,,,,
"Cranberry juice, not fortified, from concentrate, shelf stable",Folate,UG,2003594,8.968,,,,
"Cranberry juice, not fortified, from concentrate, shelf stable",Copper,MG,2003594,0.01316,,,,
"Cranberry juice, not fortified, from concentrate, shelf stable",Calcium,MG,2003594,6.641,,,,
"Cranberry juice, not fortified, from concentrate, shelf stable",Niacin,MG,2003594,0.0095,,,,
"Cream cheese, full fat, block",Potassium,MG,2346385,124.8,,,,
"Cream cheese, full fat, block",Zinc,MG,2346385,0.5891,,,,
"Cream cheese, full fat, block",Vitamin B 6,MG,2346385,0.03925,,,,
"Cream cheese, full fat, block",Total lipid (fat),G,2346385,33.49,,,,
"Cream cheese, full fat, block",Thiamin,MG,2346385,0.03813,,,,
"Cream cheese, full fat, block",Sodium,MG,2346385,367.8,,,,
"Cream cheese, full fat, block",Protein,G,2346385,5.78985,,,,
"Cream cheese, full fat, block",Phosphorus,MG,2346385,107.7,,,,
"Cream cheese, full fat, block",Vitamin B 12,UG,2346385,0,,,,
"Cream cheese, full fat, block",Manganese,MG,2346385,0,,,,
"Cream cheese, full fat, block",Magnesium,MG,2346385,8.914,,,,
"Cream cheese, full fat, block",Iron,MG,2346385,0,,,,
"Cream cheese, full fat, block",Iodine,UG,2346385,34.93,,,,
"Cream cheese, full fat, block",Copper,MG,2346385,0,,,,
"Cream cheese, full fat, block",Niacin,MG,2346385,0.0925,,,,
"Cream cheese, full fat, block",Calcium,MG,2346385,97.11,,,,
"Cream cheese, full fat, block",Biotin,UG,2346385,1.738,,,,
"Cream, heavy",Zinc,MG,2346386,0.2231,,,,
"Cream, heavy",Vitamin B 6,MG,2346386,0.031,,,,
"Cream, heavy",Vitamin B 12,UG,2346386,0,,,,
"Cream, heavy",Total lipid (fat),G,2346386,35.56,,,,
"Cream, heavy",Thiamin,MG,2346386,0.03225,,,,
"Cream, heavy",Sodium,MG,2346386,20.61,,,,
"Cream, heavy",Protein,G,2346386,2.017994,,,,
"Cream, heavy",Potassium,MG,2346386,96.94,,,,
"Cream, heavy",Phosphorus,MG,2346386,57.03,,,,
"Cream, heavy",Niacin,MG,2346386,0.06125,,,,
"Cream, heavy",Manganese,MG,2346386,0,,,,
"Cream, heavy",Magnesium,MG,2346386,5.974,,,,
"Cream, heavy",Iron,MG,2346386,0,,,,
"Cream, heavy",Iodine,UG,2346386,19.38,,,,
"Cream, heavy",Copper,MG,2346386,0,,,,
"Cream, heavy",Calcium,MG,2346386,61.21,,,,
"Cream, heavy",Biotin,UG,2346386,1.438,,,,
"Cream, sour, full fat",Zinc,MG,2346387,0.3919,,,,
"Cream, sour, full fat",Vitamin B 6,MG,2346387,0.0385,,,,
"Cream, sour, full fat",Vitamin B 12,UG,2346387,0.06175,,,,
"Cream, sour, full fat",Total lipid (fat),G,2346387,17.99,,,,
"Cream, sour, full fat",Thiamin,MG,2346387,0.04275,,,,
"Cream, sour, full fat",Sodium,MG,2346387,50.04,,,,
"Cream, sour, full fat",Protein,G,2346387,3.070694,,,,
"Cream, sour, full fat",Phosphorus,MG,2346387,102,,,,
"Cream, sour, full fat",Potassium,MG,2346387,153.8,,,,
"Cream, sour, full fat",Manganese,MG,2346387,0,,,,
"Cream, sour, full fat",Magnesium,MG,2346387,10.11,,,,
"Cream, sour, full fat",Iron,MG,2346387,0,,,,
"Cream, sour, full fat",Iodine,UG,2346387,32.75,,,,
"Cream, sour, full fat",Copper,MG,2346387,0,,,,
"Cream, sour, full fat",Calcium,MG,2346387,107.2,,,,
"Cream, sour, full fat",Biotin,UG,2346387,1.913,,,,
"Cream, sour, full fat",Niacin,MG,2346387,0.1,,,,
"Cucumber, with peel, raw",Protein,G,2346406,0.625,,,,
"Cucumber, with peel, raw",Zinc,MG,2346406,0.204,,,,
"Cucumber, with peel, raw",Total lipid (fat),G,2346406,0.1775,,,,
"Cucumber, with peel, raw",Sodium,MG,2346406,1.515,,,,
"Cucumber, with peel, raw",Potassium,MG,2346406,169.6,,,,
"Cucumber, with peel, raw",Phosphorus,MG,2346406,23.23,,,,
"Cucumber, with peel, raw",Manganese,MG,2346406,0.08488,,,,
"Cucumber, with peel, raw",Magnesium,MG,2346406,10.11,,,,
"Cucumber, with peel, raw",Iron,MG,2346406,0,,,,
"Cucumber, with peel, raw",Copper,MG,2346406,0.06299,,,,
"Cucumber, with peel, raw",Calcium,MG,2346406,16.34,,,,
"Cucumber, with peel, raw",Biotin,UG,2346406,0.9625,,,,
"Cucumber, with peel, raw",Molybdenum,UG,2346406,3.723,,,,
"Egg, white, dried",Sodium,MG,323793,1250,1001,tablespoon,1,7
"Egg, white, dried",Potassium,MG,323793,959,1001,tablespoon,1,7
"Egg, white, dried",Potassium,MG,323793,959,1000,cup,1,107
"Egg, white, dried",Protein,G,323793,79.9,1001,tablespoon,1,7
"Egg, white, dried",Protein,G,323793,79.9,1000,cup,1,107
"Egg, white, dried",Sodium,MG,323793,1250,1000,cup,1,107
"Egg, white, dried",Phosphorus,MG,323793,107,1000,cup,1,107
"Egg, white, dried",Total lipid (fat),G,323793,0.65,1000,cup,1,107
"Egg, white, dried",Vitamin D (D2 + D3),UG,323793,0,1001,tablespoon,1,7
"Egg, white, dried",Vitamin D (D2 + D3),UG,323793,0,1000,cup,1,107
"Egg, white, dried",Zinc,MG,323793,0.43,1001,tablespoon,1,7
"Egg, white, dried",Zinc,MG,323793,0.43,1000,cup,1,107
"Egg, white, dried",Total lipid (fat),G,323793,0.65,1001,tablespoon,1,7
"Egg, white, dried",Phosphorus,MG,323793,107,1001,tablespoon,1,7
"Egg, white, dried",Copper,MG,323793,0,1000,cup,1,107
"Egg, white, dried",Manganese,MG,323793,0,1001,tablespoon,1,7
"Egg, white, dried",Magnesium,MG,323793,87.6,1000,cup,1,107
"Egg, white, dried",Magnesium,MG,323793,87.6,1001,tablespoon,1,7
"Egg, white, dried",Iron,MG,323793,0,1000,cup,1,107
