description,name,unit_name,fdc_id,amount,measure_unit_id,portion_name,portion_amount,gram_weight
"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Vitamin B 12,UG,331897,0.41,1026,drumstick,1.0,104.0
"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Vitamin B 6,MG,331897,0.372,1026,drumstick,1.0,94.7
"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Vitamin B 6,MG,331897,0.372,1026,drumstick,1.0,104.0
"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Vitamin D (D2 + D3),UG,331897,0.1,1026,drumstick,1.0,94.7
"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Vitamin D (D2 + D3),UG,331897,0.1,1026,drumstick,1.0,104.0
"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Vitamin E ,MG,331897,0.17,1026,drumstick,1.0,94.7
"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Vitamin E ,MG,331897,0.17,1026,drumstick,1.0,104.0
"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Zinc,MG,331897,2.54,1026,drumstick,1.0,94.7
"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Zinc,MG,331897,2.54,1026,drumstick,1.0,104.0
"Cookies, oatmeal, soft, with raisins",Calcium,MG,333008,29.0,1022,cookie,1.0,27.0
"Cookies, oatmeal, soft, with raisins",Copper,MG,333008,0.141,1022,cookie,1.0,27.0
"Cookies, oatmeal, soft, with raisins",Energy,KCAL,333008,430.0,1022,cookie,1.0,27.0
"Cookies, oatmeal, soft, with raisins",Fiber,G,333008,3.3,1022,cookie,1.0,27.0
"Cookies, oatmeal, soft, with raisins",Folate,UG,333008,34.0,1022,cookie,1.0,27.0
"Cookies, oatmeal, soft, with raisins",Iron,MG,333008,2.28,1022,cookie,1.0,27.0
"Cookies, oatmeal, soft, with raisins",Magnesium,MG,333008,32.4,1022,cookie,1.0,27.0
"Cookies, oatmeal, soft, with raisins",Manganese,MG,333008,0.755,1022,cookie,1.0,27.0
"Cookies, oatmeal, soft, with raisins",Niacin,MG,333008,2.11,1022,cookie,1.0,27.0
"Cookies, oatmeal, soft, with raisins",Pantothenic acid,MG,333008,0.4,1022,cookie,1.0,27.0
"Cookies, oatmeal, soft, with raisins",Phosphorus,MG,333008,111.0,1022,cookie,1.0,27.0
"Cookies, oatmeal, soft, with raisins",Potassium,MG,333008,245.0,1022,cookie,1.0,27.0
"Cookies, oatmeal, soft, with raisins",Protein,G,333008,5.79,1022,cookie,1.0,27.0
"Cookies, oatmeal, soft, with raisins",Riboflavin,MG,333008,0.218,1022,cookie,1.0,27.0
"Cookies, oatmeal, soft, with raisins",Selenium,UG,333008,6.0,1022,cookie,1.0,27.0
"Cookies, oatmeal, soft, with raisins",Sodium,MG,333008,314.0,1022,cookie,1.0,27.0
"Cookies, oatmeal, soft, with raisins",Thiamin,MG,333008,0.295,1022,cookie,1.0,27.0
"Cookies, oatmeal, soft, with raisins",Total fat,G,333008,13.7,1022,cookie,1.0,27.0
"Cookies, oatmeal, soft, with raisins",Total lipid (fat),G,333008,14.3,1022,cookie,1.0,27.0
"Cookies, oatmeal, soft, with raisins",Vitamin B 6,MG,333008,0.07,1022,cookie,1.0,27.0
"Cookies, oatmeal, soft, with raisins",Vitamin E ,MG,333008,2.69,1022,cookie,1.0,27.0
"Cookies, oatmeal, soft, with raisins",Vitamin K (Dihydrophylloquinone),UG,333008,0.0,1022,cookie,1.0,27.0
"Cookies, oatmeal, soft, with raisins",Vitamin K (Menaquinone-4),UG,333008,0.0,1022,cookie,1.0,27.0
"Cookies, oatmeal, soft, with raisins",Vitamin K (phylloquinone),UG,333008,17.1,1022,cookie,1.0,27.0
"Cookies, oatmeal, soft, with raisins",Zinc,MG,333008,0.62,1022,cookie,1.0,27.0
"Egg, white, dried",Calcium,MG,323793,104.0,1001,tablespoon,1.0,7.0
"Egg, white, dried",Calcium,MG,323793,104.0,1000,cup,1.0,107.0
"Egg, white, dried",Copper,MG,323793,0.0,1001,tablespoon,1.0,7.0
"Egg, white, dried",Copper,MG,323793,0.0,1000,cup,1.0,107.0
"Egg, white, dried",Energy,KCAL,323793,376.0,1001,tablespoon,1.0,7.0
"Egg, white, dried",Energy,KCAL,323793,376.0,1000,cup,1.0,107.0
"Egg, white, dried",Iodine,UG,323793,34.0,1001,tablespoon,1.0,7.0
"Egg, white, dried",Iodine,UG,323793,34.0,1000,cup,1.0,107.0
"Egg, white, dried",Iron,MG,323793,0.0,1001,tablespoon,1.0,7.0
"Egg, white, dried",Iron,MG,323793,0.0,1000,cup,1.0,107.0
"Egg, white, dried",Magnesium,MG,323793,87.6,1001,tablespoon,1.0,7.0
"Egg, white, dried",Magnesium,MG,323793,87.6,1000,cup,1.0,107.0
"Egg, white, dried",Manganese,MG,323793,0.0,1001,tablespoon,1.0,7.0
"Egg, white, dried",Manganese,MG,323793,0.0,1000,cup,1.0,107.0
"Egg, white, dried",Phosphorus,MG,323793,107.0,1001,tablespoon,1.0,7.0
"Egg, white, dried",Phosphorus,MG,323793,107.0,1000,cup,1.0,107.0
"Egg, white, dried",Potassium,MG,323793,959.0,1001,tablespoon,1.0,7.0
"Egg, white, dried",Potassium,MG,323793,959.0,1000,cup,1.0,107.0
"Egg, white, dried",Protein,G,323793,79.9,1001,tablespoon,1.0,7.0
"Egg, white, dried",Protein,G,323793,79.9,1000,cup,1.0,107.0
"Egg, white, dried",Sodium,MG,323793,1250.0,1001,tablespoon,1.0,7.0
"Egg, white, dried",Sodium,MG,323793,1250.0,1000,cup,1.0,107.0
"Egg, white, dried",Total lipid (fat),G,323793,0.65,1001,tablespoon,1.0,7.0
"Egg, white, dried",Total lipid (fat),G,323793,0.65,1000,cup,1.0,107.0
"Egg, white, dried",Vitamin D (D2 + D3),UG,323793,0.0,1001,tablespoon,1.0,7.0
"Egg, white, dried",Vitamin D (D2 + D3),UG,323793,0.0,1000,cup,1.0,107.0
"Egg, white, dried",Zinc,MG,323793,0.43,1001,tablespoon,1.0,7.0
"Egg, white, dried",Zinc,MG,323793,0.43,1000,cup,1.0,107.0
"Egg, white, raw, frozen, pasteurized",Calcium,MG,323697,9.0,1038,oz,1.0,28.4
"Egg, white, raw, frozen, pasteurized",Copper,MG,323697,0.0,1038,oz,1.0,28.4
"Egg, white, raw, frozen, pasteurized",Energy,KCAL,323697,48.0,1038,oz,1.0,28.4
"Egg, white, raw, frozen, pasteurized",Iodine,UG,323697,0.0,1038,oz,1.0,28.4
"Egg, white, raw, frozen, pasteurized",Iron,MG,323697,0.18,1038,oz,1.0,28.4
"Egg, white, raw, frozen, pasteurized",Magnesium,MG,323697,10.6,1038,oz,1.0,28.4
"Egg, white, raw, frozen, pasteurized",Manganese,MG,323697,0.0,1038,oz,1.0,28.4
"Egg, white, raw, frozen, pasteurized",Phosphorus,MG,323697,0.0,1038,oz,1.0,28.4
"Egg, white, raw, frozen, pasteurized",Potassium,MG,323697,130.0,1038,oz,1.0,28.4
"Egg, white, raw, frozen, pasteurized",Protein,G,323697,10.1,1038,oz,1.0,28.4
"Egg, white, raw, frozen, pasteurized",Sodium,MG,323697,144.0,1038,oz,1.0,28.4
"Egg, white, raw, frozen, pasteurized",Total lipid (fat),G,323697,0.16,1038,oz,1.0,28.4
"Egg, white, raw, frozen, pasteurized",Vitamin D (D2 + D3),UG,323697,0.0,1038,oz,1.0,28.4
"Egg, white, raw, frozen, pasteurized",Zinc,MG,323697,0.02,1038,oz,1.0,28.4
"Egg, whole, dried",Calcium,MG,329490,220.0,1038,oz,1.0,28.4
"Egg, whole, dried",Calcium,MG,329490,220.0,1000,cup,1.0,85.0
"Egg, whole, dried",Calcium,MG,329490,220.0,1001,tablespoon,1.0,5.0
"Egg, whole, dried",Copper,MG,329490,0.0,1038,oz,1.0,28.4
"Egg, whole, dried",Copper,MG,329490,0.0,1000,cup,1.0,85.0
"Egg, whole, dried",Copper,MG,329490,0.0,1001,tablespoon,1.0,5.0
"Egg, whole, dried",Energy,KCAL,329490,575.0,1038,oz,1.0,28.4
"Egg, whole, dried",Energy,KCAL,329490,575.0,1000,cup,1.0,85.0
"Egg, whole, dried",Energy,KCAL,329490,575.0,1001,tablespoon,1.0,5.0
"Egg, whole, dried",Iodine,UG,329490,274.0,1038,oz,1.0,28.4
"Egg, whole, dried",Iodine,UG,329490,274.0,1000,cup,1.0,85.0
"Egg, whole, dried",Iodine,UG,329490,274.0,1001,tablespoon,1.0,5.0
"Egg, whole, dried",Iron,MG,329490,6.97,1038,oz,1.0,28.4
"Egg, whole, dried",Iron,MG,329490,6.97,1000,cup,1.0,85.0
"Egg, whole, dried",Iron,MG,329490,6.97,1001,tablespoon,1.0,5.0
"Egg, whole, dried",Magnesium,MG,329490,44.6,1038,oz,1.0,28.4
"Egg, whole, dried",Magnesium,MG,329490,44.6,1000,cup,1.0,85.0
"Egg, whole, dried",Magnesium,MG,329490,44.6,1001,tablespoon,1.0,5.0
"Egg, whole, dried",Manganese,MG,329490,0.0,1038,oz,1.0,28.4
"Egg, whole, dried",Manganese,MG,329490,0.0,1000,cup,1.0,85.0
"Egg, whole, dried",Manganese,MG,329490,0.0,1001,tablespoon,1.0,5.0
"Egg, whole, dried",Phosphorus,MG,329490,770.0,1038,oz,1.0,28.4
"Egg, whole, dried",Phosphorus,MG,329490,770.0,1000,cup,1.0,85.0
"Egg, whole, dried",Phosphorus,MG,329490,770.0,1001,tablespoon,1.0,5.0
"Egg, whole, dried",Potassium,MG,329490,468.0,1038,oz,1.0,28.4
"Egg, whole, dried",Potassium,MG,329490,468.0,1000,cup,1.0,85.0
"Egg, whole, dried",Potassium,MG,329490,468.0,1001,tablespoon,1.0,5.0
"Egg, whole, dried",Protein,G,329490,48.1,1038,oz,1.0,28.4
"Egg, whole, dried",Protein,G,329490,48.1,1000,cup,1.0,85.0
"Egg, whole, dried",Protein,G,329490,48.1,1001,tablespoon,1.0,5.0
"Egg, whole, dried",Sodium,MG,329490,485.0,1038,oz,1.0,28.4
"Egg, whole, dried",Sodium,MG,329490,485.0,1000,cup,1.0,85.0
"Egg, whole, dried",Sodium,MG,329490,485.0,1001,tablespoon,1.0,5.0
"Egg, whole, dried",Total lipid (fat),G,329490,39.8,1038,oz,1.0,28.4
"Egg, whole, dried",Total lipid (fat),G,329490,39.8,1000,cup,1.0,85.0
"Egg, whole, dried",Total lipid (fat),G,329490,39.8,1001,tablespoon,1.0,5.0
"Egg, whole, dried",Vitamin D (D2 + D3),UG,329490,9.7,1038,oz,1.0,28.4
"Egg, whole, dried",Vitamin D (D2 + D3),UG,329490,9.7,1000,cup,1.0,85.0
"Egg, whole, dried",Vitamin D (D2 + D3),UG,329490,9.7,1001,tablespoon,1.0,5.0
"Egg, whole, dried",Zinc,MG,329490,5.02,1038,oz,1.0,28.4
"Egg, whole, dried",Zinc,MG,329490,5.02,1000,cup,1.0,85.0
"Egg, whole, dried",Zinc,MG,329490,5.02,1001,tablespoon,1.0,5.0
"Egg, whole, raw, frozen, pasteurized",Calcium,MG,323604,55.0,1038,oz,1.0,28.4
"Egg, whole, raw, frozen, pasteurized",Copper,MG,323604,0.0,1038,oz,1.0,28.4
"Egg, whole, raw, frozen, pasteurized",Energy,KCAL,323604,150.0,1038,oz,1.0,28.4
"Egg, whole, raw, frozen, pasteurized",Iodine,UG,323604,61.6,1038,oz,1.0,28.4
"Egg, whole, raw, frozen, pasteurized",Iron,MG,323604,1.77,1038,oz,1.0,28.4
"Egg, whole, raw, frozen, pasteurized",Magnesium,MG,323604,11.2,1038,oz,1.0,28.4
"Egg, whole, raw, frozen, pasteurized",Manganese,MG,323604,0.0,1038,oz,1.0,28.4
"Egg, whole, raw, frozen, pasteurized",Phosphorus,MG,323604,189.0,1038,oz,1.0,28.4
"Egg, whole, raw, frozen, pasteurized",Potassium,MG,323604,117.0,1038,oz,1.0,28.4
"Egg, whole, raw, frozen, pasteurized",Protein,G,323604,12.3,1038,oz,1.0,28.4
"Egg, whole, raw, frozen, pasteurized",Sodium,MG,323604,121.0,1038,oz,1.0,28.4
"Egg, whole, raw, frozen, pasteurized",Total lipid (fat),G,323604,10.3,1038,oz,1.0,28.4
"Egg, whole, raw, frozen, pasteurized",Vitamin D (D2 + D3),UG,323604,2.3,1038,oz,1.0,28.4
"Egg, whole, raw, frozen, pasteurized",Zinc,MG,323604,1.2,1038,oz,1.0,28.4
"Egg, yolk, dried",Calcium,MG,329716,270.0,1038,oz,1.0,28.4
"Egg, yolk, dried",Calcium,MG,329716,270.0,1000,cup,1.0,67.0
"Egg, yolk, dried",Calcium,MG,329716,270.0,1001,tablespoon,1.0,4.0
"Egg, yolk, dried",Copper,MG,329716,0.0,1038,oz,1.0,28.4
"Egg, yolk, dried",Copper,MG,329716,0.0,1000,cup,1.0,67.0
"Egg, yolk, dried",Copper,MG,329716,0.0,1001,tablespoon,1.0,4.0
"Egg, yolk, dried",Energy,KCAL,329716,654.0,1038,oz,1.0,28.4
"Egg, yolk, dried",Energy,KCAL,329716,654.0,1000,cup,1.0,67.0
"Egg, yolk, dried",Energy,KCAL,329716,654.0,1001,tablespoon,1.0,4.0
"Egg, yolk, dried",Iodine,UG,329716,349.0,1038,oz,1.0,28.4
"Egg, yolk, dried",Iodine,UG,329716,349.0,1000,cup,1.0,67.0
"Egg, yolk, dried",Iodine,UG,329716,349.0,1001,tablespoon,1.0,4.0
"Egg, yolk, dried",Iron,MG,329716,9.28,1038,oz,1.0,28.4
"Egg, yolk, dried",Iron,MG,329716,9.28,1000,cup,1.0,67.0
"Egg, yolk, dried",Iron,MG,329716,9.28,1001,tablespoon,1.0,4.0
"Egg, yolk, dried",Magnesium,MG,329716,26.0,1038,oz,1.0,28.4
"Egg, yolk, dried",Magnesium,MG,329716,26.0,1000,cup,1.0,67.0
"Egg, yolk, dried",Magnesium,MG,329716,26.0,1001,tablespoon,1.0,4.0
"Egg, yolk, dried",Manganese,MG,329716,0.0,1038,oz,1.0,28.4
"Egg, yolk, dried",Manganese,MG,329716,0.0,1000,cup,1.0,67.0
"Egg, yolk, dried",Manganese,MG,329716,0.0,1001,tablespoon,1.0,4.0
"Egg, yolk, dried",Phosphorus,MG,329716,982.0,1038,oz,1.0,28.4
"Egg, yolk, dried",Phosphorus,MG,329716,982.0,1000,cup,1.0,67.0
"Egg, yolk, dried",Phosphorus,MG,329716,982.0,1001,tablespoon,1.0,4.0
"Egg, yolk, dried",Potassium,MG,329716,231.0,1038,oz,1.0,28.4
"Egg, yolk, dried",Potassium,MG,329716,231.0,1000,cup,1.0,67.0
"Egg, yolk, dried",Potassium,MG,329716,231.0,1001,tablespoon,1.0,4.0
"Egg, yolk, dried",Protein,G,329716,34.2,1038,oz,1.0,28.4
"Egg, yolk, dried",Protein,G,329716,34.2,1000,cup,1.0,67.0
"Egg, yolk, dried",Protein,G,329716,34.2,1001,tablespoon,1.0,4.0
"Egg, yolk, dried",Sodium,MG,329716,149.0,1038,oz,1.0,28.4
"Egg, yolk, dried",Sodium,MG,329716,149.0,1000,cup,1.0,67.0
"Egg, yolk, dried",Sodium,MG,329716,149.0,1001,tablespoon,1.0,4.0
"Egg, yolk, dried",Total lipid (fat),G,329716,55.5,1038,oz,1.0,28.4
"Egg, yolk, dried",Total lipid (fat),G,329716,55.5,1000,cup,1.0,67.0
"Egg, yolk, dried",Total lipid (fat),G,329716,55.5,1001,tablespoon,1.0,4.0
"Egg, yolk, dried",Vitamin D (D2 + D3),UG,329716,15.7,1038,oz,1.0,28.4
"Egg, yolk, dried",Vitamin D (D2 + D3),UG,329716,15.7,1000,cup,1.0,67.0
"Egg, yolk, dried",Vitamin D (D2 + D3),UG,329716,15.7,1001,tablespoon,1.0,4.0
"Egg, yolk, dried",Zinc,MG,329716,7.11,1038,oz,1.0,28.4
"Egg, yolk, dried",Zinc,MG,329716,7.11,1000,cup,1.0,67.0
"Egg, yolk, dried",Zinc,MG,329716,7.11,1001,tablespoon,1.0,4.0
"Egg, yolk, raw, frozen, pasteurized",Calcium,MG,329596,119.0,1038,oz,1.0,28.4
"Egg, yolk, raw, frozen, pasteurized",Copper,MG,329596,0.0,1038,oz,1.0,28.4
"Egg, yolk, raw, frozen, pasteurized",Energy,KCAL,329596,296.0,1038,oz,1.0,28.4
"Egg, yolk, raw, frozen, pasteurized",Iodine,UG,329596,177.0,1038,oz,1.0,28.4
"Egg, yolk, raw, frozen, pasteurized",Iron,MG,329596,4.13,1038,oz,1.0,28.4
"Egg, yolk, raw, frozen, pasteurized",Magnesium,MG,329596,11.2,1038,oz,1.0,28.4
"Egg, yolk, raw, frozen, pasteurized",Manganese,MG,329596,0.068,1038,oz,1.0,28.4
"Egg, yolk, raw, frozen, pasteurized",Phosphorus,MG,329596,443.0,1038,oz,1.0,28.4
"Egg, yolk, raw, frozen, pasteurized",Potassium,MG,329596,102.0,1038,oz,1.0,28.4
"Egg, yolk, raw, frozen, pasteurized",Protein,G,329596,15.6,1038,oz,1.0,28.4
"Egg, yolk, raw, frozen, pasteurized",Sodium,MG,329596,66.0,1038,oz,1.0,28.4
"Egg, yolk, raw, frozen, pasteurized",Total lipid (fat),G,329596,25.1,1038,oz,1.0,28.4
"Egg, yolk, raw, frozen, pasteurized",Vitamin D (D2 + D3),UG,329596,5.8,1038,oz,1.0,28.4
"Egg, yolk, raw, frozen, pasteurized",Zinc,MG,329596,2.93,1038,oz,1.0,28.4
"Eggs, Grade A, Large, egg white",Energy,KCAL,747997,55.0,1099,egg,1.0,34.0
"Eggs, Grade A, Large, egg white",Protein,G,747997,10.7,1099,egg,1.0,34.0
"Eggs, Grade A, Large, egg white",Riboflavin,MG,747997,0.391,1099,egg,1.0,34.0
"Eggs, Grade A, Large, egg white",Selenium,UG,747997,17.9,1099,egg,1.0,34.0
"Eggs, Grade A, Large, egg white",Total lipid (fat),G,747997,0.0,1099,egg,1.0,34.0
"Eggs, Grade A, Large, egg whole",Calcium,MG,748967,48.0,1099,egg,1.0,50.3
"Eggs, Grade A, Large, egg whole",Choline,MG,748967,335.0,1099,egg,1.0,50.3
"Eggs, Grade A, Large, egg whole",Copper,MG,748967,0.0,1099,egg,1.0,50.3
"Eggs, Grade A, Large, egg whole",Energy,KCAL,748967,148.0,1099,egg,1.0,50.3
"Eggs, Grade A, Large, egg whole",Fiber,G,748967,0.0,1099,egg,1.0,50.3
"Eggs, Grade A, Large, egg whole",Folate,UG,748967,71.0,1099,egg,1.0,50.3
"Eggs, Grade A, Large, egg whole",Iodine,UG,748967,49.1,1099,egg,1.0,50.3
"Eggs, Grade A, Large, egg whole",Iron,MG,748967,1.67,1099,egg,1.0,50.3
"Eggs, Grade A, Large, egg whole",Magnesium,MG,748967,11.4,1099,egg,1.0,50.3
"Eggs, Grade A, Large, egg whole",Manganese,MG,748967,0.0,1099,egg,1.0,50.3
"Eggs, Grade A, Large, egg whole",Niacin,MG,748967,0.0,1099,egg,1.0,50.3
"Eggs, Grade A, Large, egg whole",Phosphorus,MG,748967,184.0,1099,egg,1.0,50.3
"Eggs, Grade A, Large, egg whole",Potassium,MG,748967,132.0,1099,egg,1.0,50.3
"Eggs, Grade A, Large, egg whole",Protein,G,748967,12.4,1099,egg,1.0,50.3
"Eggs, Grade A, Large, egg whole",Riboflavin,MG,748967,0.419,1099,egg,1.0,50.3
"Eggs, Grade A, Large, egg whole",Selenium,UG,748967,31.1,1099,egg,1.0,50.3
"Eggs, Grade A, Large, egg whole",Sodium,MG,748967,129.0,1099,egg,1.0,50.3
"Eggs, Grade A, Large, egg whole",Thiamin,MG,748967,0.077,1099,egg,1.0,50.3
"Eggs, Grade A, Large, egg whole",Total fat,G,748967,8.65,1099,egg,1.0,50.3
"Eggs, Grade A, Large, egg whole",Total lipid (fat),G,748967,9.96,1099,egg,1.0,50.3
"Eggs, Grade A, Large, egg whole",Vitamin A,UG,748967,180.0,1099,egg,1.0,50.3
"Eggs, Grade A, Large, egg whole",Vitamin B 12,UG,748967,1.02,1099,egg,1.0,50.3
"Eggs, Grade A, Large, egg whole",Vitamin B 6,MG,748967,0.063,1099,egg,1.0,50.3
"Eggs, Grade A, Large, egg whole",Vitamin D (D2 + D3),UG,748967,2.46,1099,egg,1.0,50.3
"Eggs, Grade A, Large, egg whole",Zinc,MG,748967,1.24,1099,egg,1.0,50.3
"Eggs, Grade A, Large, egg yolk",Biotin,UG,748236,45.9,1099,egg,1.0,17.0
"Eggs, Grade A, Large, egg yolk",Energy,KCAL,748236,334.0,1099,egg,1.0,17.0
"Eggs, Grade A, Large, egg yolk",Protein,G,748236,16.2,1099,egg,1.0,17.0
"Eggs, Grade A, Large, egg yolk",Riboflavin,MG,748236,0.467,1099,egg,1.0,17.0
"Eggs, Grade A, Large, egg yolk",Selenium,UG,748236,55.8,1099,egg,1.0,17.0
"Eggs, Grade A, Large, egg yolk",Total lipid (fat),G,748236,28.8,1099,egg,1.0,17.0
"Eggs, Grade A, Large, egg yolk",Vitamin E ,MG,748236,5.64,1099,egg,1.0,17.0
"Figs, dried, uncooked",Calcium,MG,326905,162.0,1000,cup,1.0,149.0
"Figs, dried, uncooked",Calcium,MG,326905,162.0,1071,each,1.0,8.4
"Figs, dried, uncooked",Copper,MG,326905,0.287,1000,cup,1.0,149.0
"Figs, dried, uncooked",Copper,MG,326905,0.287,1071,each,1.0,8.4
"Figs, dried, uncooked",Energy,KCAL,326905,249.0,1000,cup,1.0,149.0
"Figs, dried, uncooked",Energy,KCAL,326905,249.0,1071,each,1.0,8.4
"Figs, dried, uncooked",Fiber,G,326905,9.8,1000,cup,1.0,149.0
"Figs, dried, uncooked",Fiber,G,326905,9.8,1071,each,1.0,8.4
"Figs, dried, uncooked",Folate,UG,326905,9.0,1000,cup,1.0,149.0
"Figs, dried, uncooked",Folate,UG,326905,9.0,1071,each,1.0,8.4
"Figs, dried, uncooked",Iron,MG,326905,2.03,1000,cup,1.0,149.0
"Figs, dried, uncooked",Iron,MG,326905,2.03,1071,each,1.0,8.4
"Figs, dried, uncooked",Magnesium,MG,326905,67.6,1000,cup,1.0,149.0
"Figs, dried, uncooked",Magnesium,MG,326905,67.6,1071,each,1.0,8.4
"Figs, dried, uncooked",Manganese,MG,326905,0.51,1000,cup,1.0,149.0
"Figs, dried, uncooked",Manganese,MG,326905,0.51,1071,each,1.0,8.4
"Figs, dried, uncooked",Niacin,MG,326905,0.619,1000,cup,1.0,149.0
"Figs, dried, uncooked",Niacin,MG,326905,0.619,1071,each,1.0,8.4
"Figs, dried, uncooked",Pantothenic acid,MG,326905,0.434,1000,cup,1.0,149.0
"Figs, dried, uncooked",Pantothenic acid,MG,326905,0.434,1071,each,1.0,8.4
"Figs, dried, uncooked",Phosphorus,MG,326905,67.0,1000,cup,1.0,149.0
"Figs, dried, uncooked",Phosphorus,MG,326905,67.0,1071,each,1.0,8.4
"Figs, dried, uncooked",Potassium,MG,326905,680.0,1000,cup,1.0,149.0
"Figs, dried, uncooked",Potassium,MG,326905,680.0,1071,each,1.0,8.4
"Figs, dried, uncooked",Protein,G,326905,3.3,1000,cup,1.0,149.0
"Figs, dried, uncooked",Protein,G,326905,3.3,1071,each,1.0,8.4
"Figs, dried, uncooked",Riboflavin,MG,326905,0.082,1000,cup,1.0,149.0
"Figs, dried, uncooked",Riboflavin,MG,326905,0.082,1071,each,1.0,8.4
"Figs, dried, uncooked",Selenium,UG,326905,0.6,1000,cup,1.0,149.0
"Figs, dried, uncooked",Selenium,UG,326905,0.6,1071,each,1.0,8.4
"Figs, dried, uncooked",Sodium,MG,326905,10.0,1000,cup,1.0,149.0
"Figs, dried, uncooked",Sodium,MG,326905,10.0,1071,each,1.0,8.4
"Figs, dried, uncooked",Thiamin,MG,326905,0.085,1000,cup,1.0,149.0
"Figs, dried, uncooked",Thiamin,MG,326905,0.085,1071,each,1.0,8.4
"Figs, dried, uncooked",Total lipid (fat),G,326905,0.92,1000,cup,1.0,149.0
"Figs, dried, uncooked",Total lipid (fat),G,326905,0.92,1071,each,1.0,8.4
"Figs, dried, uncooked",Vitamin A,UG,326905,0.0,1000,cup,1.0,149.0
"Figs, dried, uncooked",Vitamin A,UG,326905,0.0,1071,each,1.0,8.4
"Figs, dried, uncooked",Vitamin B 6,MG,326905,0.106,1000,cup,1.0,149.0
"Figs, dried, uncooked",Vitamin B 6,MG,326905,0.106,1071,each,1.0,8.4
"Figs, dried, uncooked",Vitamin C,MG,326905,1.2,1000,cup,1.0,149.0
"Figs, dried, uncooked",Vitamin C,MG,326905,1.2,1071,each,1.0,8.4
"Figs, dried, uncooked",Vitamin E ,MG,326905,0.36,1000,cup,1.0,149.0
"Figs, dried, uncooked",Vitamin E ,MG,326905,0.36,1071,each,1.0,8.4
"Figs, dried, uncooked",Vitamin K (Dihydrophylloquinone),UG,326905,0.0,1000,cup,1.0,149.0
"Figs, dried, uncooked",Vitamin K (Dihydrophylloquinone),UG,326905,0.0,1071,each,1.0,8.4
"Figs, dried, uncooked",Vitamin K (phylloquinone),UG,326905,15.6,1000,cup,1.0,149.0
"Figs, dried, uncooked",Vitamin K (phylloquinone),UG,326905,15.6,1071,each,1.0,8.4
"Figs, dried, uncooked",Zinc,MG,326905,0.66,1000,cup,1.0,149.0
"Figs, dried, uncooked",Zinc,MG,326905,0.66,1071,each,1.0,8.4
"Figs, dried, uncooked",Calcium,MG,746768,162.0,1000,cup,1.0,149.0
"Figs, dried, uncooked",Calcium,MG,746768,162.0,1071,each,1.0,8.4
"Figs, dried, uncooked",Copper,MG,746768,0.287,1000,cup,1.0,149.0
"Figs, dried, uncooked",Copper,MG,746768,0.287,1071,each,1.0,8.4
"Figs, dried, uncooked",Energy,KCAL,746768,249.0,1000,cup,1.0,149.0
"Figs, dried, uncooked",Energy,KCAL,746768,249.0,1071,each,1.0,8.4
"Figs, dried, uncooked",Fiber,G,746768,9.8,1000,cup,1.0,149.0
"Figs, dried, uncooked",Fiber,G,746768,9.8,1071,each,1.0,8.4
"Figs, dried, uncooked",Folate,UG,746768,9.0,1000,cup,1.0,149.0
"Figs, dried, uncooked",Folate,UG,746768,9.0,1071,each,1.0,8.4
"Figs, dried, uncooked",Iron,MG,746768,2.03,1000,cup,1.0,149.0
"Figs, dried, uncooked",Iron,MG,746768,2.03,1071,each,1.0,8.4
"Figs, dried, uncooked",Magnesium,MG,746768,67.6,1000,cup,1.0,149.0
"Figs, dried, uncooked",Magnesium,MG,746768,67.6,1071,each,1.0,8.4
"Figs, dried, uncooked",Manganese,MG,746768,0.51,1000,cup,1.0,149.0
"Figs, dried, uncooked",Manganese,MG,746768,0.51,1071,each,1.0,8.4
"Figs, dried, uncooked",Niacin,MG,746768,0.619,1000,cup,1.0,149.0
"Figs, dried, uncooked",Niacin,MG,746768,0.619,1071,each,1.0,8.4
"Figs, dried, uncooked",Pantothenic acid,MG,746768,0.434,1000,cup,1.0,149.0
"Figs, dried, uncooked",Pantothenic acid,MG,746768,0.434,1071,each,1.0,8.4
"Figs, dried, uncooked",Phosphorus,MG,746768,67.0,1000,cup,1.0,149.0
"Figs, dried, uncooked",Phosphorus,MG,746768,67.0,1071,each,1.0,8.4
"Figs, dried, uncooked",Potassium,MG,746768,680.0,1000,cup,1.0,149.0
"Figs, dried, uncooked",Potassium,MG,746768,680.0,1071,each,1.0,8.4
"Figs, dried, uncooked",Protein,G,746768,3.3,1000,cup,1.0,149.0
"Figs, dried, uncooked",Protein,G,746768,3.3,1071,each,1.0,8.4
"Figs, dried, uncooked",Riboflavin,MG,746768,0.082,1000,cup,1.0,149.0
"Figs, dried, uncooked",Riboflavin,MG,746768,0.082,1071,each,1.0,8.4
"Figs, dried, uncooked",Selenium,UG,746768,0.6,1000,cup,1.0,149.0
