description,name,unit_name,fdc_id,group,amount,portion_name,portion_amount,gram_weight,FdGrp_Cd,FdGrp_desc
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",Phosphorus,mg,9400,900,7.0,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",Pantothenic Acid,mg,9400,900,0.049,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",Niacin,mg,9400,900,0.073,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",Manganese,mg,9400,900,0.074,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",Fructose,g,9400,900,5.73,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",Lutein + zeaxanthin,µg,9400,900,16.0,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",Lactose,g,9400,900,0.0,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",Iron,mg,9400,900,0.12,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",Glucose (dextrose),g,9400,900,2.63,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",Galactose,g,9400,900,0.0,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",Retinol,µg,9400,900,0.0,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",Folic acid,µg,9400,900,0.0,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",Lycopene,µg,9400,900,0.0,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",Riboflavin,mg,9400,900,0.017,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",Total Water,g,9400,900,88.24,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",Sodium,mg,9400,900,4.0,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",Zinc,mg,9400,900,0.02,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",Vitamin K,µg,9400,900,0.0,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid","Vitamin E, added",mg,9400,900,0.0,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",Vitamin E,mg,9400,900,0.01,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",Vitamin D,µg,9400,900,0.0,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",Vitamin C,mg,9400,900,38.5,cup,1.0,248.0,900,Fruits and Fruit Juices
